id,predicted_price
8835770330,792530.94
524059322,897602.25
4307330280,387847.94
1245002952,1024252.8
2021069059,264241.22
5700000595,529773.3
3629970930,700400.2
3336002215,269059.25
5100401060,704182.2
3278600750,312156.56
1126069045,1144932.2
7568700175,367888.53
452001475,516113.3
9283800230,453729.6
1737300130,550925.94
6189600040,515664.06
3679400025,544813.94
1096100010,367673.94
9513900050,242164.08
5452800645,675484.7
273800100,173257.75
7228500037,470907.53
808300090,401180.78
2493200215,567468.3
5035300255,658822.56
3380900160,397628.53
3630000130,409243.22
7300400670,293995.0
6798100070,318474.75
8078400010,557029.6
5566100060,512416.34
2768200212,480988.94
4035900060,621989.44
9460000110,356746.44
7199320190,599566.94
2225039081,705611.6
9512200050,682473.8
2634500085,345397.38
3654800200,278834.1
2724079090,1141831.5
2597520720,741196.1
3034200426,337744.38
984000130,323153.34
7852020670,443837.34
7923500060,669078.2
2310030510,274646.5
2205500540,500297.53
2493200015,430045.34
7853361420,561734.25
5652600605,580548.9
5285200020,342405.8
9406530150,331908.9
5706300020,505416.34
3278602490,447851.38
7197000100,552940.06
4447300008,537612.1
7899800045,210976.86
9250900095,347001.5
9268851740,567749.44
8682261440,494325.12
7284900385,780168.6
8079040300,423057.94
2225300585,387585.0
3223039013,497220.2
2013801350,267900.56
4055701110,973839.9
3578401770,444909.94
4046500720,559907.06
6145601745,350945.5
5207200195,698129.5
1972201856,575787.3
7212680080,238147.86
7277100510,564814.25
522079022,533218.8
5605000440,812919.1
6632300230,402583.72
8815400165,611868.5
6708200320,504185.16
2426059076,581788.3
3260200200,516367.94
2770601741,511392.53
4338800500,242427.45
9201000320,720860.06
7655900038,340252.28
3625059140,604253.9
4222310010,251828.17
2114700115,341375.78
3291800710,267169.34
9406590010,399493.34
3025059124,2054302.4
7972601250,322247.0
930000470,978982.44
6690500060,501776.7
16000015,172468.62
5693501102,581477.94
8079040490,469123.5
7225000155,392015.84
8819900170,786522.2
7972601270,307371.62
1224069074,834916.9
5126900321,346120.34
3438501860,328528.16
2822069080,410763.5
1656600310,563684.0
3856900507,1233406.5
1626069139,435484.47
2524049257,1473499.8
3904960150,547466.44
7214820610,432723.06
7977201845,586510.9
2428100080,857518.75
2202500135,383769.53
1523550220,692980.2
2313900610,473198.0
4123840050,377842.2
2125059124,1219544.1
1225039067,453841.22
6431500283,502851.84
2473380010,290418.06
5694501195,408846.3
2881700046,378073.8
6837820330,327712.9
2337300370,207248.72
3876540630,190356.9
626059317,388235.25
3374500520,341670.16
7228501903,362381.97
4019300051,464279.34
4232902615,610132.56
3546000090,256224.14
8127700215,738605.06
3438501100,479791.38
1769600066,690343.8
8146100610,582822.56
3052700695,562871.0
7954310210,635761.7
3761700053,2056206.8
1320069179,421437.3
1331900410,747244.06
7303100210,359609.8
2464400285,464207.56
6163901150,311911.25
8955800045,461793.1
2314300200,438496.12
9528104360,430089.88
4177100005,650812.4
8856960260,289769.03
1828001220,644229.56
3066400710,705037.7
624110610,858320.6
4040800260,471789.62
5019500215,542698.3
2481630180,1284894.6
7203170190,760384.94
510001280,840724.9
9430110120,707883.7
1565950030,319899.25
9828202255,804252.7
3878900270,451865.97
8091600080,221811.58
1112000035,312734.5
2228900270,303079.22
6648701740,268659.4
1245003740,675239.56
2174503441,478770.94
7708250010,348732.44
6072300110,568249.3
2329800140,268627.75
1494300040,516596.3
3832050130,251754.72
7203100730,850729.06
7199330170,487344.0
7785000220,638563.8
1250201175,413538.56
4054500180,1153075.8
7905200061,397985.06
3751604895,182433.88
5220300140,307500.94
3323059027,391762.97
8651611980,884066.2
8673400190,576112.75
1668500100,872761.6
1023059365,553583.06
3308030060,350641.62
4232400860,827327.06
2144800615,282011.3
1568100920,1366060.0
9406510040,474342.28
2923049421,317997.62
1051000040,1553498.9
2077700042,636377.0
9423800030,296541.1
9818700455,641340.1
7133300675,381062.78
4113800550,633698.06
5553300375,1588520.6
2025701530,263620.06
7942601155,440474.0
7524300020,263361.47
2520069100,327750.88
5412300410,227151.81
7504110760,773137.7
2594200350,499108.25
2722059013,266075.62
8078430480,565620.44
1423069162,458212.9
8856001090,112544.695
7000100631,843163.3
4222200280,228271.02
7971300050,650788.6
2009001600,320625.34
6619910140,730810.5
2877100985,504732.22
1196000007,373796.62
1330850130,762570.9
6664900410,277191.5
1231001110,273011.9
9235900030,355833.12
9407101840,226063.28
9523103001,401159.56
2149800278,493678.6
7234601198,646370.94
9476700035,500006.7
9297301065,663381.5
518500700,768161.94
7843500090,309819.34
6056110780,334533.28
2345700260,368127.75
3509600070,225351.28
1431700280,350479.72
1623049174,299633.94
3024089049,357919.78
7853340450,392250.22
7732410360,774995.9
1446800995,306850.03
2946000285,218694.05
425079100,526059.9
3876313040,426410.34
1762600260,974679.25
1925069121,1120643.8
7443000480,786829.3
7820000015,385454.53
4027701253,532929.7
2826049165,434889.62
5426300060,782712.4
1278000210,172192.1
923000270,391375.25
7657600005,279114.8
3024079057,384973.28
3276180020,281739.78
7304300760,330149.06
3908100020,486480.66
8835400805,712675.56
4051150070,227302.19
3904930530,454376.4
6163900971,424619.62
7942600310,465983.0
4365700330,277352.97
423059207,299215.22
3992700265,315721.88
7177300090,438236.62
2540820010,559150.5
5700002510,1066951.6
5201000030,529175.94
7631800015,2679729.8
2922702965,661161.44
1525059198,902906.06
1245003160,730318.0
3810000455,324592.3
7855600080,656010.4
5701500030,1116598.1
7504020400,695240.3
1402600570,222953.1
7575610760,307348.53
8731990370,343000.66
5021900090,875592.9
290000075,396681.25
2841500010,583191.6
3955900830,428054.2
7852110140,553724.25
1311400350,102030.56
7773800015,522578.75
4123400320,493237.16
2725069157,873740.06
666000143,895387.6
5101408678,441679.75
6371000026,379124.84
2024059084,634347.4
7283900036,313242.7
8881900230,738164.0
3959400135,466729.56
7696610270,196016.19
1689400150,789930.1
5103900015,412227.72
1441000350,455555.25
5101408735,376505.6
3126059027,2192425.0
2320069014,627538.0
9541600015,716629.1
8682320420,681554.25
1562200090,554246.25
3395070980,632428.56
7349600230,245839.64
522049122,189274.25
869700060,338435.94
811000055,1094433.0
1221059176,391466.78
1523059103,417343.66
2025760210,906123.0
9218400088,332060.53
8682292020,428188.75
2623089135,445161.56
3758900259,1352837.4
524069049,578799.7
3121500150,875930.4
5581400080,800170.06
8087800020,469924.38
4070700290,659301.25
3296000170,622988.2
9238500040,517426.28
2744600040,358458.44
6813600380,639385.0
6140100150,556673.44
2201500555,415923.44
2600110250,601654.7
4337000275,189212.92
1186000150,558065.2
1972201963,502439.56
1105000745,405804.56
2887700560,564372.8
4039700080,761119.06
522049104,299708.44
4202400078,304649.1
7520000695,117134.66
7714000310,376324.03
4319200060,710963.8
8624700015,816409.7
5104520610,265344.28
2354300845,316625.75
3824100291,464492.06
6151800612,283810.38
5454200080,950606.5
6413600290,357016.5
2131200065,305530.0
1459920010,275642.22
50300090,418048.84
2326300090,606347.7
7714000070,323818.72
3630180500,960652.94
1727850340,1045592.06
8691430330,1025264.06
2310030390,249565.48
5561400610,527167.4
7010701016,510520.34
7883605915,239412.84
1282300995,383683.28
4040700310,504425.12
3353400435,252410.97
2143701015,495441.0
255450020,373776.34
1020069017,417949.94
4038200120,504091.03
9284801100,276017.75
1965200075,589152.75
847100047,522930.8
4038700720,451010.5
6815100085,763787.2
2508000020,313001.94
255520180,634687.6
6822100750,574688.5
869700050,319765.88
1775801405,529833.94
6600400090,265417.5
7202330270,505551.72
1683400165,911660.9
2625069070,1029268.1
7625702440,427649.7
3388000640,234875.67
1899400365,335746.62
6899990200,1004012.2
5569700020,943453.0
986000045,297556.7
3293700221,387551.1
3764800250,342572.06
2291400566,335416.75
4219401236,1448844.9
4239400840,173630.81
7211400990,199000.61
7696500280,233840.42
7215721070,505713.47
3204850140,366370.9
4322200220,776964.0
2566300100,1131227.0
1944900090,462758.12
6648500390,291163.12
7385300020,732824.75
1704900135,398566.94
2877100655,841377.25
2726079098,617237.44
7625703800,508658.47
318300040,527424.4
7922800190,508933.3
2023049361,227277.77
8946400210,487095.16
6071600450,582056.3
4343800100,460406.9
1443300140,401382.5
1024039001,849680.06
2767704860,540109.1
7234600851,567164.8
644200065,966760.2
7784400035,820189.44
3826000560,264105.38
9272202260,568721.44
263000253,421898.22
3621059043,722041.0
240000130,531336.06
1352300120,210371.14
7849200861,278306.84
2487700130,492326.6
1796100140,293745.72
7234601221,562434.4
8651710190,468954.66
2916200091,579690.2
1232000915,545257.4
1545801970,288566.34
3211200420,400292.1
7686204675,193176.94
3141600210,243016.97
3959401284,625437.94
2113700825,234537.03
3876000710,511180.12
522069022,481815.12
3214200070,355207.06
1221039156,321127.3
259600790,440651.7
785000040,530089.0
8138870470,482399.9
2596300035,380946.97
540100057,1460380.8
3073500045,620190.5
5363200266,421073.34
8682261650,513117.8
3224510080,852180.9
3211270160,451922.94
9269200520,215909.03
293810190,480223.06
4197400043,317444.2
3026079031,388078.28
5332200405,873699.8
2473411210,259569.72
9268200315,504596.34
8123500050,610914.2
3221069091,548568.0
2485000165,686793.25
4058800215,628851.8
1926059039,904244.56
2533300680,831974.75
3343903640,409064.2
5700003705,1528094.2
2023049372,306914.66
4058800830,572796.4
3333002302,402486.56
2944500340,326657.84
1982200790,491087.53
8929000270,514097.75
8122101440,371762.9
7525530470,783718.56
9332800020,671841.75
3878900525,232417.56
5420300210,266783.34
9232900165,346250.12
6414100026,454052.56
3013300660,779925.4
7954300120,582509.3
1081200360,340376.88
2877102345,476212.2
2202500255,546374.5
7984400050,223540.5
9558020380,399426.5
7812801850,269289.5
8944460020,386398.9
2306400040,577461.06
8649400410,419025.47
7889602020,237804.1
2041000025,492564.1
871001484,547445.06
2767602141,452607.97
3630180470,770499.5
2769602140,472246.03
2473250280,286022.9
5422560660,554238.25
3756600240,365211.3
8651600160,801035.25
7202300540,864150.4
8961950250,503225.72
3303000130,389976.53
798000062,367569.75
1695900150,825799.06
1604730150,618772.5
4136930310,351900.03
8835401250,1432733.1
8665900328,448603.47
9262800255,268525.0
1853080570,831267.4
5556300114,808123.8
9517200290,412376.75
4037200295,497319.44
7417100123,392834.94
2620069077,228886.89
7922720040,642144.56
558100090,606815.75
257000037,381814.72
3319500385,513374.1
9297301520,325254.84
3580900090,304919.9
1321039076,182551.77
7227801581,326708.25
9407001620,269299.4
2130400150,311646.8
2312400200,233500.5
4046700210,457987.0
1193000480,980615.06
1492800296,538445.5
3013300017,424308.56
3630240140,557233.0
1049010390,318356.34
9320900420,178109.8
4315700060,360164.3
2591010290,311811.5
323089085,651911.2
6600400270,229709.8
2919701105,516219.03
7202360670,852211.94
8927600100,805923.75
3211700045,802656.56
4027701326,504682.78
1601600195,304403.97
7853280350,907271.25
3629970130,691730.7
7203120020,806115.7
9542900190,308411.97
8035350120,520996.94
1238501184,983168.9
251200240,465051.88
8945300200,239975.4
2162000160,1187366.4
5466310060,185675.02
1239400064,854393.2
5205000020,332517.9
1720800305,734941.8
7280300375,514484.0
2095800400,452241.34
7852010950,499426.9
1428001160,650000.75
9528104910,661433.2
8644210470,963909.75
7923300310,509545.6
254000100,716093.5
1931300688,454120.53
7007700030,452387.1
422049178,215911.72
422069067,378468.94
2923049393,491222.47
930000305,475834.8
2461900448,540035.06
2610100020,317793.03
2895550050,224420.88
7701700040,269682.75
2460900020,535260.25
9827700105,598901.9
1005000240,281681.12
7200001254,556488.4
866400040,487097.88
305000170,673203.5
2260800110,892011.6
3442000127,728003.4
5253300437,459144.1
7576700150,940957.1
5469501410,513486.28
5104531120,1033963.3
723049434,353049.38
622069006,1669870.6
2517101200,326312.53
8159620160,241540.48
5561300640,440412.44
3317010130,204793.52
4364200250,339508.1
8732300060,817044.1
5603700025,743989.94
3585900190,1199418.4
3996900575,300228.7
8731801260,200403.9
3810000860,374303.62
5700003585,2268661.2
6332000050,481009.88
9286100250,367363.88
9471201110,924589.6
9290800050,594466.7
7300200400,682777.75
526069024,866530.7
1454600156,970213.8
3904980360,518017.8
2626119062,336549.72
8651730290,478112.6
7611200195,812287.06
1919800260,681893.44
6632900354,279174.53
3972900195,346921.62
5151600170,311658.0
7016000440,474757.97
871000435,752243.8
9578060540,519461.72
2332700060,898000.9
766000240,281287.3
4363700200,271838.6
7100000250,365975.12
2781250560,212812.73
2781250100,381822.06
5419800220,281760.1
7147600245,272730.4
2926069083,821285.56
6189200125,865920.6
9542830160,291380.53
5152200020,257362.1
9412900045,458028.6
6600410480,199818.31
6979970080,577165.4
5636010280,279264.6
1732801300,760377.94
5561401530,475632.84
9578500510,333698.25
7304300906,383104.62
1223089077,578599.9
721049207,299528.16
8691330310,876459.6
1523069204,447106.3
3188100105,649825.2
6608500290,420397.2
2891400410,335614.66
7663700551,347780.62
5413200140,242922.62
425069139,686120.0
6713700155,510934.2
2767603505,485183.25
7789000080,337862.9
9211500620,228862.14
3750604417,227954.4
7922800320,591816.7
1471620240,374319.25
2222059052,325775.22
9551200270,1079867.4
2767603160,528520.5
9406710060,382844.38
8929000250,406336.44
5538300120,427818.94
2223069120,484362.5
1652500060,1643735.8
8564500240,433111.38
3629700120,554936.0
3943600070,425636.6
4171200025,294548.0
2425049063,2813211.8
9828701650,395574.7
3581000340,344506.94
8100900015,452200.16
2125059161,1178056.1
304000380,210692.34
8146200070,1427530.1
686530170,582135.1
2917200645,529828.75
9547200530,888398.7
2122059199,403024.16
1150000740,746655.5
5706200060,332552.03
9265410010,271977.78
4083800555,497337.03
6152900332,350844.16
2520900301,170630.62
9828200790,469601.84
1657530180,283710.1
7471900045,267608.97
9828200460,459215.03
1775900140,452414.62
6139800430,454831.06
7214400005,518955.62
5332200026,508952.62
9510970300,903991.6
2540830020,375745.84
3392100140,217376.1
1326069191,419357.1
2125059112,1211265.2
859000022,322622.62
8854100350,762166.8
121059007,229509.19
7977201707,519734.88
3859900060,2398642.5
8815400735,721343.06
705700530,328475.3
6600780130,370851.4
6378500105,439701.44
8143000310,534211.9
2877102330,609517.5
3526039074,596106.9
2115510300,197580.5
3024059014,1903470.6
2141330360,617766.1
546000400,446721.25
2071500011,429560.66
7972000240,281727.34
7016200460,469324.9
6204200180,422311.38
1552100135,1175376.0
88000173,447053.22
2581900235,858484.1
9211500560,252526.94
621069218,402588.53
1321970240,323019.53
798000630,409306.06
421000285,291730.56
2824600180,932454.44
3832051140,319491.5
1237500105,697094.8
8802400906,229238.5
3166900270,417385.9
3682000060,444515.75
5469700020,273165.22
1245001820,602549.0
9547205660,546393.2
7974700122,709846.0
7550801225,564598.44
1099950050,798567.94
1402900460,342528.3
7636800041,1243230.8
2115720270,295639.94
8651441750,222709.86
3904100035,162083.39
8815400020,568646.5
3303860590,482676.12
5427110040,1042397.94
1782000160,324852.3
6204420290,456665.97
3995700245,353533.97
7955040130,491691.8
1442880650,533640.2
8833510230,1117338.9
7283900551,508310.84
4396000180,176399.33
7504021310,728724.5
322059264,320346.22
3654800040,293849.88
2767704777,519013.34
3278602190,347026.84
3236500220,514420.9
3410600100,293571.72
629410180,710662.44
3352402250,164335.45
4363700304,292455.16
7237550130,1272371.4
9808590210,1230144.2
8074200175,283703.12
3463400330,451062.2
6306400140,863178.6
8564950250,485493.84
5381000070,179672.55
9826700697,537848.06
8132700190,498585.72
7943000020,187390.08
9547204675,548333.6
4112100101,517279.94
727500030,673727.0
114101426,386065.3
9274202005,736172.9
1193000380,835157.3
3039000020,495344.06
7852170130,688020.4
2624079010,740440.7
4137010540,294869.6
7576200012,969166.6
1138020020,344191.6
3969300030,186833.5
898000200,223510.52
5153100030,281433.78
5104532030,504959.72
4406000050,237664.52
9274203390,574629.0
8682290360,458275.6
6928600330,274703.84
4139680070,845611.6
6844702690,426547.88
2154970020,1985099.6
4385701285,1117611.0
2426059071,595814.75
2867300160,763958.1
9512500720,532006.25
1773101020,254276.48
8687800100,282890.56
3627800050,1673630.8
1604600227,270098.9
3300701170,458558.25
9250900111,491392.56
7015200790,589421.75
1311100490,212515.02
2469000010,934028.3
1982201596,547722.5
1862700290,335383.88
2586800270,226069.45
9528102772,645490.6
5490210200,464477.56
6669080020,432422.6
179003055,232331.52
1860600535,838333.4
1592000130,639579.44
3905040170,517445.6
9320500080,249267.75
9276200850,495796.22
224069114,606159.75
2260000340,613676.75
5096300130,381145.06
3432500215,380982.25
2600000050,723933.56
8856003839,238487.03
2492200435,386182.84
7855900110,1184668.5
6806100250,326134.1
2770603523,506482.72
1370800515,1850847.2
2726049150,564917.56
1226059161,574061.7
1068000375,2696643.0
9528104109,444098.6
5126310060,482224.34
1951820070,584869.2
1545805980,372032.53
9464700340,898394.4
4319200675,949429.44
7518500885,490300.62
7852020620,480181.25
869700370,304527.22
8643000190,255686.4
8902000267,560832.56
7972602435,261583.3
2050100210,936630.0
6705120540,446609.94
2767601390,515962.3
4141000490,1250163.5
9345400350,730313.3
3222079162,359633.72
7789000120,266747.38
6646200770,803586.44
6666800180,766991.0
1725800280,491363.2
6117500460,1033516.44
5470100220,216868.19
5457300478,518588.0
7550800195,545326.56
7787050180,544741.2
6204430250,576984.06
7640400250,509696.97
624110920,798414.9
3629920140,339941.9
7173700518,734611.5
3210200395,244316.25
2473480560,390502.53
2623089141,434512.88
1423800080,204698.89
2076400050,390441.22
3832060120,350912.5
7702600930,439854.28
5101404555,446618.16
3723800415,372474.25
3356403400,286889.97
9214400125,504531.53
1797500530,521685.78
9551201660,982785.25
3878900815,307194.84
1760650280,327017.75
5466410030,248348.58
6388930620,582931.06
2331300395,777788.8
9412700160,293903.62
871001611,653556.9
3142600120,553836.06
3995700220,379169.2
2310000280,305080.7
8039900400,423564.84
7504021510,735064.06
1959700445,1717062.0
1556200155,615979.3
3629960590,372765.06
259000240,486314.1
662440020,406006.9
3123049142,546113.2
321100260,775628.94
6840701095,559786.44
3738900165,428723.44
4427100130,392114.06
9238500100,525934.56
6145601810,368326.03
2570300090,373982.2
4017600010,499823.1
1005000220,381822.56
1257202120,432188.84
9527000490,480725.25
8691400080,595939.56
1726069084,546442.44
248000240,198679.38
6113400046,336545.16
2130702350,516147.2
920069052,288393.47
6071300160,600265.0
1623049041,164375.4
9268200285,339543.9
1843100520,366591.6
2887700826,590333.8
9122000385,588629.9
9475700220,341825.6
2804600005,730158.3
2896400300,459939.6
5015000180,700458.8
3630220180,790483.3
8832900780,583021.44
1568100300,530414.94
8718500610,478025.78
4147200140,1254768.2
1973700030,1199821.0
8862000075,306781.4
9320990110,279786.8
1151100035,393919.4
2011000010,219988.03
1651500060,957436.7
446000190,774129.4
2344300220,953955.0
523049195,226421.14
9191200015,652345.94
7942601410,732701.25
7137800300,245399.56
7853300280,538104.56
6654700240,289695.53
569000050,623205.56
3584000180,233421.0
2026079055,305654.47
8898700880,236253.92
5075400150,621295.06
8731981360,380301.5
4222500020,204559.55
7996720050,648545.9
4077800094,626763.5
6446200365,674220.7
2824089053,525983.8
1311800220,256106.08
3522049063,695854.7
1721801280,186183.22
6131600240,201909.78
7202310040,608523.3
1123059125,548995.06
646910160,251081.58
5630500005,419901.75
3342100785,281149.12
9547205610,600368.44
1773100123,244254.36
3353400092,373932.16
217500015,407219.9
3649100031,374718.47
7896300150,286611.0
623049185,249306.86
1773100430,366639.84
1781500220,807831.3
3395380200,245489.77
2424059170,3007136.0
4389200765,1484073.9
1543000060,514547.4
6154900005,633594.2
2902200240,487142.2
1442880640,538971.6
8562770490,534991.94
2768300655,549854.0
3432501315,306835.1
5035300570,680993.75
3626039028,373033.3
3876540780,200155.0
327000100,986059.1
7551300065,493529.38
1312920060,210352.4
2215901230,256885.08
6306800010,472556.78
2767700022,506685.16
5589900610,510625.12
4320200020,707517.2
5249804655,643657.25
9238500480,443190.44
3885806565,1084505.5
7905200205,444298.38
5727500102,341987.78
3585220070,386293.5
2078500210,548401.75
1839920050,376521.88
534000080,372354.66
856000255,567012.2
4141010110,1911425.4
9558040820,747786.56
7768700315,1301711.5
2796100640,276879.34
1922059010,246060.33
3448000542,311586.12
3883100220,297235.56
7237301210,284624.44
3893100456,943531.06
9578501110,340558.38
6145601995,596216.3
4024100120,324069.44
8899000050,356106.62
3396820010,578033.94
6749700117,364236.53
1954400060,550685.2
3303970100,697072.75
2540850070,508262.56
3797000745,469056.84
7883603700,214137.86
3438501452,471377.72
3530210260,760244.7
3598600049,193334.02
731500170,336596.84
7129304375,183001.83
263000006,419531.72
7212660560,314227.8
1112700010,479346.47
3420069060,795620.9
2473000470,441865.66
8691390980,783073.3
6184700100,463376.88
4476400275,342842.5
2968801240,252081.9
1529300160,389389.5
7640400070,650623.5
7016100380,436807.16
2172000890,480185.12
4035900015,740920.7
9528104660,957066.4
507100005,407702.38
2783100160,414453.16
3629921140,830534.7
1099750610,273343.84
1330300451,1096561.0
